# 1: Detection or Track-id,2: Video or Image Identifier,3: Unique Frame Identifier,4-7: Img-bbox(TL_x,TL_y,BR_x,BR_y),8: Detection or Length Confidence,9: Target Length (0 or -1 if invalid),10-11+: Repeated Species,Confidence Pairs or Attributes
# metadata,fps: 1,"exported_by: ""dive:typescript""","exported_time: ""12/13/2021, 8:53:38 AM"""
38,Produce_03480.jpg,29,1346,1712.75,1447,1804.75,1,-1,urchin,1
38,Produce_03600.jpg,30,1347,1713.5,1448,1805.5,1,-1,urchin,1
38,Produce_03720.jpg,31,1348,1714.25,1449,1806.25,1,-1,urchin,1
38,Produce_03840.jpg,32,1349,1715,1450,1807,1,-1,urchin,1
38,Produce_03960.jpg,33,1347.6666666666667,1715.3333333333335,1448.6666666666667,1807.3333333333335,1,-1,urchin,1
38,Produce_04080.jpg,34,1346.3333333333335,1715.6666666666667,1447.3333333333335,1807.6666666666665,1,-1,urchin,1
38,Produce_04200.jpg,35,1345,1716,1446,1808,1,-1,urchin,1
38,Produce_04320.jpg,36,1356.5,1721,1457.5,1813,1,-1,urchin,1
38,Produce_04440.jpg,37,1368,1726,1469,1818,1,-1,urchin,1
38,Produce_04560.jpg,38,1374.5,1732,1475.5,1824,1,-1,urchin,1
38,Produce_04680.jpg,39,1381,1738,1482,1830,1,-1,urchin,1
38,Produce_04800.jpg,40,1385.5,1746.75,1486.5,1838.75,1,-1,urchin,1
38,Produce_04920.jpg,41,1390,1755.5,1491,1847.5,1,-1,urchin,1
38,Produce_05040.jpg,42,1394.5,1764.25,1495.5,1856.25,1,-1,urchin,1
38,Produce_05160.jpg,43,1399,1773,1500,1865,1,-1,urchin,1
38,Produce_05280.jpg,44,1403,1776.3333333333335,1504,1872.3333333333335,1,-1,urchin,1
38,Produce_05400.jpg,45,1407,1779.6666666666665,1508,1879.6666666666667,1,-1,urchin,1
38,Produce_05520.jpg,46,1411,1783,1512,1887,1,-1,urchin,1
38,Produce_05640.jpg,47,1411.1428571428573,1785.7142857142858,1512.142857142857,1889.7142857142858,1,-1,urchin,1
38,Produce_05760.jpg,48,1411.2857142857142,1788.4285714285716,1512.2857142857142,1892.4285714285716,1,-1,urchin,1
38,Produce_05880.jpg,49,1411.4285714285713,1791.1428571428569,1512.4285714285716,1895.1428571428569,1,-1,urchin,1
38,Produce_06000.jpg,50,1411.5714285714284,1793.8571428571427,1512.5714285714284,1897.857142857143,1,-1,urchin,1
38,Produce_06120.jpg,51,1411.7142857142858,1796.5714285714284,1512.7142857142858,1900.5714285714287,1,-1,urchin,1
38,Produce_06240.jpg,52,1411.857142857143,1799.2857142857142,1512.857142857143,1903.2857142857142,1,-1,urchin,1
38,Produce_06360.jpg,53,1412,1802,1513,1906,1,-1,urchin,1
38,Produce_06480.jpg,54,1406,1821,1507,1925,1,-1,urchin,1
38,Produce_06600.jpg,55,1407,1822.5,1508,1926.5,1,-1,urchin,1
38,Produce_06720.jpg,56,1408,1824,1509,1928,1,-1,urchin,1
38,Produce_06840.jpg,57,1406,1825,1507,1929,1,-1,urchin,1
38,Produce_06960.jpg,58,1409,1817,1510,1921,1,-1,urchin,1
38,Produce_07080.jpg,59,1406.5,1823.5,1507.5,1927.5,1,-1,urchin,1
38,Produce_07200.jpg,60,1404,1830,1505,1934,1,-1,urchin,1
38,Produce_07320.jpg,61,1404,1830,1505,1934.5,1,-1,urchin,1
38,Produce_07440.jpg,62,1404,1830.0000000000002,1505,1935,1,-1,urchin,1
38,Produce_07560.jpg,63,1404,1830,1505,1935.5,1,-1,urchin,1
38,Produce_07680.jpg,64,1404,1830,1505,1936,1,-1,urchin,1
38,Produce_07800.jpg,65,1404,1830,1505,1936.5,1,-1,urchin,1
38,Produce_07920.jpg,66,1404,1830,1505,1937,1,-1,urchin,1
38,Produce_08040.jpg,67,1404,1830,1505,1938.1666666666667,1,-1,urchin,1
38,Produce_08160.jpg,68,1404,1830.0000000000002,1505,1939.3333333333335,1,-1,urchin,1
38,Produce_08280.jpg,69,1404,1830,1505,1940.5,1,-1,urchin,1
38,Produce_08400.jpg,70,1404,1830,1505,1941.6666666666667,1,-1,urchin,1
38,Produce_08520.jpg,71,1404,1830,1505,1942.8333333333333,1,-1,urchin,1
38,Produce_08640.jpg,72,1404,1830,1505,1944,1,-1,urchin,1
38,Produce_08760.jpg,73,1402.3333333333335,1831.666666666667,1503.3333333333335,1945.666666666667,1,-1,urchin,1
38,Produce_08880.jpg,74,1400.6666666666667,1833.3333333333335,1501.6666666666667,1947.3333333333335,1,-1,urchin,1
38,Produce_09000.jpg,75,1399,1835,1500,1949,1,-1,urchin,1
38,Produce_09120.jpg,76,1398.4,1834.8,1499.4,1948.8000000000002,1,-1,urchin,1
38,Produce_09240.jpg,77,1397.8,1834.6,1498.8000000000002,1948.6,1,-1,urchin,1
38,Produce_09360.jpg,78,1397.2,1834.3999999999999,1498.1999999999998,1948.4,1,-1,urchin,1
38,Produce_09480.jpg,79,1396.6,1834.2,1497.6000000000001,1948.2,1,-1,urchin,1
38,Produce_09600.jpg,80,1396,1834,1497,1948,1,-1,urchin,1
38,Produce_09720.jpg,81,1396.6,1833.8000000000002,1497.6000000000001,1947.8000000000002,1,-1,urchin,1
38,Produce_09840.jpg,82,1397.2,1833.6,1498.1999999999998,1947.6,1,-1,urchin,1
38,Produce_09960.jpg,83,1397.8,1833.4,1498.8000000000002,1947.4,1,-1,urchin,1
38,Produce_10080.jpg,84,1398.4,1833.2,1499.3999999999999,1947.2,1,-1,urchin,1
38,Produce_10200.jpg,85,1399,1833,1500,1947,1,-1,urchin,1
40,Produce_00000.jpg,0,1368,1814,1448,1908,1,-1,covered_urchin,1
40,Produce_00120.jpg,1,1369.4,1814.8000000000002,1449.4,1908.8000000000002,1,-1,covered_urchin,1
40,Produce_00240.jpg,2,1370.8,1815.6,1450.8,1909.6,1,-1,covered_urchin,1
40,Produce_00360.jpg,3,1372.2,1816.4,1452.2,1910.4,1,-1,covered_urchin,1
40,Produce_00480.jpg,4,1373.6,1817.2,1453.6,1911.2,1,-1,covered_urchin,1
40,Produce_00600.jpg,5,1375,1818,1455,1912,1,-1,covered_urchin,1
40,Produce_00720.jpg,6,1379.6666666666667,1820.1666666666665,1461.8333333333333,1915,1,-1,covered_urchin,1
40,Produce_00840.jpg,7,1384.3333333333335,1822.3333333333335,1468.6666666666667,1918,1,-1,covered_urchin,1
40,Produce_00960.jpg,8,1389,1824.5,1475.5,1921,1,-1,covered_urchin,1
40,Produce_01080.jpg,9,1393.6666666666665,1826.6666666666665,1482.3333333333333,1924,1,-1,covered_urchin,1
40,Produce_01200.jpg,10,1398.3333333333335,1828.8333333333335,1489.1666666666667,1927,1,-1,covered_urchin,1
40,Produce_01320.jpg,11,1403,1831,1496,1930,1,-1,covered_urchin,1
40,Produce_01440.jpg,12,1401.8000000000002,1837.2000000000003,1494.8,1936.2,1,-1,covered_urchin,1
40,Produce_01560.jpg,13,1400.6,1843.4,1493.6,1942.4,1,-1,covered_urchin,1
40,Produce_01680.jpg,14,1399.4,1849.6000000000001,1492.4,1948.6,1,-1,covered_urchin,1
40,Produce_01800.jpg,15,1398.2,1855.8000000000002,1491.1999999999998,1954.8000000000002,1,-1,covered_urchin,1
40,Produce_01920.jpg,16,1397,1862,1490,1961,1,-1,covered_urchin,1
40,Produce_02040.jpg,17,1395.625,1862,1488.625,1961,1,-1,covered_urchin,1
40,Produce_02160.jpg,18,1394.25,1862,1487.25,1961,1,-1,covered_urchin,1
40,Produce_02280.jpg,19,1392.875,1862,1485.875,1961,1,-1,covered_urchin,1
40,Produce_02400.jpg,20,1391.5,1862,1484.5,1961,1,-1,covered_urchin,1
40,Produce_02520.jpg,21,1390.125,1862,1483.125,1961,1,-1,covered_urchin,1
40,Produce_02640.jpg,22,1388.75,1862,1481.75,1961,1,-1,covered_urchin,1
40,Produce_02760.jpg,23,1387.375,1862,1480.375,1961,1,-1,covered_urchin,1
40,Produce_02880.jpg,24,1386,1862,1479,1961,1,-1,covered_urchin,1
40,Produce_03000.jpg,25,1385,1861.1428571428573,1478,1960.142857142857,1,-1,covered_urchin,1
40,Produce_03120.jpg,26,1384,1860.2857142857142,1477,1959.2857142857142,1,-1,covered_urchin,1
40,Produce_03240.jpg,27,1383,1859.4285714285713,1476,1958.428571428571,1,-1,covered_urchin,1
40,Produce_03360.jpg,28,1382,1858.5714285714284,1475,1957.5714285714284,1,-1,covered_urchin,1
40,Produce_03480.jpg,29,1381,1857.7142857142858,1474,1956.7142857142858,1,-1,covered_urchin,1
40,Produce_03600.jpg,30,1380,1856.8571428571427,1473,1955.8571428571427,1,-1,covered_urchin,1
40,Produce_03720.jpg,31,1379,1856,1472,1955,1,-1,covered_urchin,1
41,Produce_03840.jpg,32,1379,1856,1472,1955,1,-1,covered_urchin,1
41,Produce_03960.jpg,33,1378.5,1859,1471.5,1958,1,-1,covered_urchin,1
41,Produce_04080.jpg,34,1378,1862,1471,1961,1,-1,covered_urchin,1
41,Produce_04200.jpg,35,1378,1864,1471,1963,1,-1,covered_urchin,1
41,Produce_04320.jpg,36,1379.6000000000001,1866.6000000000001,1472.6,1965.6000000000001,1,-1,covered_urchin,1
41,Produce_04440.jpg,37,1381.1999999999998,1869.1999999999998,1474.2,1968.2,1,-1,covered_urchin,1
41,Produce_04560.jpg,38,1382.8000000000002,1871.8000000000002,1475.8,1970.8,1,-1,covered_urchin,1
41,Produce_04680.jpg,39,1384.3999999999999,1874.4,1477.4,1973.4,1,-1,covered_urchin,1
41,Produce_04800.jpg,40,1386,1877,1479,1976,1,-1,covered_urchin,1
41,Produce_04920.jpg,41,1389.3333333333335,1876.6666666666667,1482.3333333333335,1975.6666666666667,1,-1,covered_urchin,1
41,Produce_05040.jpg,42,1392.6666666666667,1876.3333333333333,1485.6666666666667,1975.3333333333333,1,-1,covered_urchin,1
41,Produce_05160.jpg,43,1396,1876,1489,1975,1,-1,covered_urchin,1
41,Produce_05280.jpg,44,1395.5,1880,1488.5,1979,1,-1,covered_urchin,1
41,Produce_05400.jpg,45,1395,1884,1488,1983,1,-1,covered_urchin,1
41,Produce_05520.jpg,46,1395.142857142857,1884.7142857142858,1488.1428571428573,1983.7142857142858,1,-1,covered_urchin,1
41,Produce_05640.jpg,47,1395.2857142857142,1885.4285714285716,1488.2857142857142,1984.4285714285716,1,-1,covered_urchin,1
41,Produce_05760.jpg,48,1395.4285714285713,1886.1428571428569,1488.4285714285713,1985.142857142857,1,-1,covered_urchin,1
41,Produce_05880.jpg,49,1395.5714285714284,1886.8571428571427,1488.5714285714284,1985.857142857143,1,-1,covered_urchin,1
41,Produce_06000.jpg,50,1395.7142857142858,1887.5714285714284,1488.7142857142858,1986.5714285714284,1,-1,covered_urchin,1
41,Produce_06120.jpg,51,1395.857142857143,1888.2857142857142,1488.857142857143,1987.2857142857144,1,-1,covered_urchin,1
41,Produce_06240.jpg,52,1396,1889,1489,1988,1,-1,covered_urchin,1
41,Produce_06360.jpg,53,1397,1897,1490,1996,1,-1,covered_urchin,1
41,Produce_06480.jpg,54,1392,1920,1485,2019,1,-1,covered_urchin,1
41,Produce_06600.jpg,55,1393,1906,1486,2005,1,-1,covered_urchin,1
41,Produce_06720.jpg,56,1384,1920,1477,2019,1,-1,covered_urchin,1
41,Produce_06840.jpg,57,1387,1921,1480,2020,1,-1,covered_urchin,1
41,Produce_06960.jpg,58,1390,1922,1483,2021,1,-1,covered_urchin,1
41,Produce_07080.jpg,59,1395,1913,1488,2012,1,-1,covered_urchin,1
41,Produce_07200.jpg,60,1392,1929,1485,2028,1,-1,covered_urchin,1
41,Produce_07320.jpg,61,1396.5,1945.5,1489.5,2044.5,1,-1,covered_urchin,1
41,Produce_07440.jpg,62,1401,1962,1494,2061,1,-1,covered_urchin,1
41,Produce_07560.jpg,63,1405.5,1963.5,1498.5,2062.5,1,-1,covered_urchin,1
41,Produce_07680.jpg,64,1410,1965,1503,2064,1,-1,covered_urchin,1
41,Produce_07800.jpg,65,1412.3333333333335,1964.666666666667,1505.3333333333335,2063.666666666667,1,-1,covered_urchin,1
41,Produce_07920.jpg,66,1414.6666666666667,1964.3333333333335,1507.6666666666667,2063.3333333333335,1,-1,covered_urchin,1
41,Produce_08040.jpg,67,1417,1964,1510,2063,1,-1,covered_urchin,1
41,Produce_08160.jpg,68,1418.857142857143,1963.7142857142858,1511.8571428571431,2062.714285714286,1,-1,covered_urchin,1
41,Produce_08280.jpg,69,1420.7142857142858,1963.4285714285716,1513.7142857142858,2062.4285714285716,1,-1,covered_urchin,1
41,Produce_08400.jpg,70,1422.5714285714284,1963.1428571428569,1515.5714285714284,2062.142857142857,1,-1,covered_urchin,1
41,Produce_08520.jpg,71,1424.4285714285716,1962.857142857143,1517.4285714285716,2061.8571428571427,1,-1,covered_urchin,1
41,Produce_08640.jpg,72,1426.2857142857142,1962.5714285714287,1519.2857142857142,2061.5714285714284,1,-1,covered_urchin,1
41,Produce_08760.jpg,73,1428.142857142857,1962.2857142857142,1521.142857142857,2061.285714285714,1,-1,covered_urchin,1
41,Produce_08880.jpg,74,1430,1962,1523,2061,1,-1,covered_urchin,1
41,Produce_09000.jpg,75,1431,1962.8000000000002,1524,2061.8,1,-1,covered_urchin,1
41,Produce_09120.jpg,76,1432,1963.6000000000001,1525,2062.6,1,-1,covered_urchin,1
41,Produce_09240.jpg,77,1433,1964.4,1526,2063.4,1,-1,covered_urchin,1
41,Produce_09360.jpg,78,1434,1965.2,1527,2064.2,1,-1,covered_urchin,1
41,Produce_09480.jpg,79,1435,1966,1528,2065,1,-1,covered_urchin,1
41,Produce_09600.jpg,80,1435.8,1966.8000000000002,1528.8000000000002,2065.8,1,-1,covered_urchin,1
41,Produce_09720.jpg,81,1436.6,1967.6,1529.6,2066.6,1,-1,covered_urchin,1
41,Produce_09840.jpg,82,1437.4,1968.4,1530.4,2067.3999999999996,1,-1,covered_urchin,1
41,Produce_09960.jpg,83,1438.2,1969.1999999999998,1531.2,2068.2,1,-1,covered_urchin,1
41,Produce_10080.jpg,84,1439,1970,1532,2069,1,-1,covered_urchin,1
41,Produce_10200.jpg,85,1440,1966,1533,2065,1,-1,covered_urchin,1
42,Produce_00000.jpg,0,1613,1762,1799,1961,1,-1,urchin,1
42,Produce_00120.jpg,1,1642.3333333333335,1798.3333333333335,1828.3333333333335,1997.3333333333335,1,-1,urchin,1
42,Produce_00240.jpg,2,1671.6666666666667,1834.6666666666665,1857.6666666666667,2033.6666666666667,1,-1,urchin,1
42,Produce_00360.jpg,3,1701,1871,1887,2070,1,-1,urchin,1
42,Produce_00480.jpg,4,1725,1885,1911,2084,1,-1,urchin,1
42,Produce_00600.jpg,5,1734.3333333333335,1900.6666666666667,1920.3333333333335,2099.666666666667,1,-1,urchin,1
42,Produce_00720.jpg,6,1743.6666666666665,1916.3333333333335,1929.6666666666665,2115.333333333333,1,-1,urchin,1
42,Produce_00840.jpg,7,1753,1932,1939,2131,1,-1,urchin,1
42,Produce_00960.jpg,8,1758.5,1939.5,1944.5,2138.5,1,-1,urchin,1
42,Produce_01080.jpg,9,1764,1947,1950,2146,1,-1,urchin,1
42,Produce_01200.jpg,10,1782,1947,1968,2146,1,-1,urchin,1
42,Produce_01320.jpg,11,1789.5,1953.5,1975.5,2152.5,1,-1,urchin,1
42,Produce_01440.jpg,12,1797,1960,1983,2159,1,-1,urchin,1
42,Produce_01560.jpg,13,1807,1990,1993,2161,1,-1,urchin,1
42,Produce_01680.jpg,14,1816.6666666666667,2004.3333333333335,2002.6666666666667,2161,1,-1,urchin,1
42,Produce_01800.jpg,15,1826.3333333333335,2018.6666666666665,2012.3333333333335,2161,1,-1,urchin,1
42,Produce_01920.jpg,16,1836,2033,2022,2161,1,-1,urchin,1
42,Produce_02040.jpg,17,1843.666666666667,2037,2029.666666666667,2160.666666666667,1,-1,urchin,1
42,Produce_02160.jpg,18,1851.3333333333335,2041,2037.3333333333335,2160.3333333333335,1,-1,urchin,1
42,Produce_02280.jpg,19,1859,2045,2045,2160,1,-1,urchin,1
42,Produce_02400.jpg,20,1862.75,2045,2048.75,2160,1,-1,urchin,1
42,Produce_02520.jpg,21,1866.5,2045,2052.5,2160,1,-1,urchin,1
42,Produce_02640.jpg,22,1870.25,2045,2056.25,2160,1,-1,urchin,1
42,Produce_02760.jpg,23,1874,2045,2060,2160,1,-1,urchin,1
42,Produce_02880.jpg,24,1875.75,2039,2061.75,2159.75,1,-1,urchin,1
42,Produce_03000.jpg,25,1877.5,2033,2063.5,2159.5,1,-1,urchin,1
42,Produce_03120.jpg,26,1879.25,2027,2065.25,2159.25,1,-1,urchin,1
42,Produce_03240.jpg,27,1881,2021,2067,2159,1,-1,urchin,1
42,Produce_03360.jpg,28,1888,1993,2075,2160,1,-1,urchin,1
42,Produce_03480.jpg,29,1896,1978,2082,2148,1,-1,urchin,1
42,Produce_03600.jpg,30,1888,1956,2074,2141,1,-1,urchin,1
42,Produce_03720.jpg,31,1887.4,1956.8000000000002,2073.4,2142.6000000000004,1,-1,urchin,1
42,Produce_03840.jpg,32,1886.8,1957.6,2072.8,2144.2,1,-1,urchin,1
42,Produce_03960.jpg,33,1886.2,1958.4,2072.2,2145.8,1,-1,urchin,1
42,Produce_04080.jpg,34,1885.6,1959.1999999999998,2071.6,2147.4,1,-1,urchin,1
42,Produce_04200.jpg,35,1885,1960,2071,2149,1,-1,urchin,1
42,Produce_04320.jpg,36,1880.3333333333335,1964.6666666666667,2066.3333333333335,2151.3333333333335,1,-1,urchin,1
42,Produce_04440.jpg,37,1875.6666666666665,1969.3333333333335,2061.6666666666665,2153.6666666666665,1,-1,urchin,1
42,Produce_04560.jpg,38,1871,1974,2057,2156,1,-1,urchin,1
42,Produce_04680.jpg,39,1866.5,1998.5,2052.5,2158.5,1,-1,urchin,1
42,Produce_04800.jpg,40,1862,2023,2048,2161,1,-1,urchin,1
42,Produce_04920.jpg,41,1862,2034,2048,2161,1,-1,urchin,1
42,Produce_05040.jpg,42,1862,2038.5,2048,2161,1,-1,urchin,1
42,Produce_05160.jpg,43,1862,2043,2048,2161,1,-1,urchin,1
42,Produce_05280.jpg,44,1862,2048,2048,2161,1,-1,urchin,1
42,Produce_05400.jpg,45,1859.5,2053.25,2045.5,2161,1,-1,urchin,1
42,Produce_05520.jpg,46,1857,2058.5,2043,2161,1,-1,urchin,1
42,Produce_05640.jpg,47,1854.5,2063.75,2040.5,2161,1,-1,urchin,1
42,Produce_05760.jpg,48,1852,2069,2038,2161,1,-1,urchin,1
42,Produce_05880.jpg,49,1852,2084,2038,2161,1,-1,urchin,1
42,Produce_06000.jpg,50,1852,2099,2038,2161,1,-1,urchin,1
43,Produce_00000.jpg,0,1893,1959,2015,2079,1,-1,covered_urchin,1
43,Produce_00120.jpg,1,1892.6000000000001,1958.2,2014.6,2078.2,1,-1,covered_urchin,1
43,Produce_00240.jpg,2,1892.2,1957.3999999999999,2014.2,2077.3999999999996,1,-1,covered_urchin,1
43,Produce_00360.jpg,3,1891.8,1956.6,2013.8,2076.6,1,-1,covered_urchin,1
43,Produce_00480.jpg,4,1891.4,1955.8,2013.4,2075.7999999999997,1,-1,covered_urchin,1
43,Produce_00600.jpg,5,1891,1955,2013,2075,1,-1,covered_urchin,1
43,Produce_00720.jpg,6,1895.1666666666667,1955,2013,2070.8333333333335,1,-1,covered_urchin,1
43,Produce_00840.jpg,7,1899.3333333333335,1955,2013.0000000000002,2066.666666666667,1,-1,covered_urchin,1
43,Produce_00960.jpg,8,1903.5,1955,2013,2062.5,1,-1,covered_urchin,1
43,Produce_01080.jpg,9,1907.6666666666665,1955,2013,2058.333333333333,1,-1,covered_urchin,1
43,Produce_01200.jpg,10,1911.8333333333333,1955,2013,2054.166666666667,1,-1,covered_urchin,1
43,Produce_01320.jpg,11,1916,1955,2013,2050,1,-1,covered_urchin,1
43,Produce_01440.jpg,12,1920,1955,2013,2054,1,-1,covered_urchin,1
43,Produce_01560.jpg,13,1910,1955,2013,2042,1,-1,covered_urchin,1
43,Produce_01680.jpg,14,1910,1955,2013,2045.5,1,-1,covered_urchin,1
43,Produce_01800.jpg,15,1910,1955,2013,2049,1,-1,covered_urchin,1
43,Produce_01920.jpg,16,1910,1955,2013,2052.5,1,-1,covered_urchin,1
43,Produce_02040.jpg,17,1910,1955,2013,2056,1,-1,covered_urchin,1
43,Produce_02160.jpg,18,1910,1955,2013,2060,1,-1,covered_urchin,1
43,Produce_02280.jpg,19,1910,1955,2013.0000000000002,2061.3333333333335,1,-1,covered_urchin,1
43,Produce_02400.jpg,20,1910,1955,2013,2062.666666666667,1,-1,covered_urchin,1
43,Produce_02520.jpg,21,1910,1955,2013,2064,1,-1,covered_urchin,1
43,Produce_02640.jpg,22,1910,1955,2013,2063,1,-1,covered_urchin,1
43,Produce_02760.jpg,23,1910,1955,2013,2062,1,-1,covered_urchin,1
43,Produce_02880.jpg,24,1910,1955,2013,2061,1,-1,covered_urchin,1
43,Produce_03000.jpg,25,1910,1955,2013,2060,1,-1,covered_urchin,1
43,Produce_03120.jpg,26,1910,1955,2013,2059,1,-1,covered_urchin,1
44,Produce_03240.jpg,27,1931,1953,2037,2051,1,-1,urchin,1
44,Produce_03360.jpg,28,1943,1940,2051,2041,1,-1,urchin,1
44,Produce_03480.jpg,29,1998,1911,2108,2015,1,-1,urchin,1
44,Produce_03600.jpg,30,2089,1838,2200,1945,1,-1,urchin,1
44,Produce_03720.jpg,31,2087.5,1839.5,2199.5,1949,1,-1,urchin,1
44,Produce_03840.jpg,32,2086,1841,2199,1953,1,-1,urchin,1
44,Produce_03960.jpg,33,2086.5,1842.75,2202.5,1957.25,1,-1,urchin,1
44,Produce_04080.jpg,34,2087,1844.5,2206,1961.5,1,-1,urchin,1
44,Produce_04200.jpg,35,2087.5,1846.25,2209.5,1965.75,1,-1,urchin,1
44,Produce_04320.jpg,36,2088,1848,2213,1970,1,-1,urchin,1
44,Produce_04440.jpg,37,2090.3333333333335,1846.666666666667,2215.3333333333335,1968.6666666666667,1,-1,urchin,1
44,Produce_04560.jpg,38,2092.6666666666665,1845.3333333333335,2217.666666666667,1967.3333333333333,1,-1,urchin,1
44,Produce_04680.jpg,39,2095,1844,2220,1966,1,-1,urchin,1
44,Produce_04800.jpg,40,2095.8,1846.2,2220.8,1968.2000000000003,1,-1,urchin,1
44,Produce_04920.jpg,41,2096.6,1848.3999999999999,2221.6,1970.4,1,-1,urchin,1
44,Produce_05040.jpg,42,2097.3999999999996,1850.6,2222.3999999999996,1972.6000000000001,1,-1,urchin,1
44,Produce_05160.jpg,43,2098.2,1852.8,2223.2,1974.8000000000002,1,-1,urchin,1
44,Produce_05280.jpg,44,2099,1855,2224,1977,1,-1,urchin,1
44,Produce_05400.jpg,45,2096.5,1857,2221.5,1979,1,-1,urchin,1
44,Produce_05520.jpg,46,2094,1859,2219,1981,1,-1,urchin,1
44,Produce_05640.jpg,47,2095.6,1860.4,2220.6,1982.4,1,-1,urchin,1
44,Produce_05760.jpg,48,2097.2,1861.8,2222.2,1983.8,1,-1,urchin,1
44,Produce_05880.jpg,49,2098.8,1863.1999999999998,2223.8,1985.2,1,-1,urchin,1
44,Produce_06000.jpg,50,2100.4,1864.6000000000001,2225.4,1986.6,1,-1,urchin,1
44,Produce_06120.jpg,51,2102,1866,2227,1988,1,-1,urchin,1
44,Produce_06240.jpg,52,2103.25,1873.25,2228.25,1995.25,1,-1,urchin,1
44,Produce_06360.jpg,53,2104.5,1880.5,2229.5,2002.5,1,-1,urchin,1
44,Produce_06480.jpg,54,2105.75,1887.75,2230.75,2009.75,1,-1,urchin,1
44,Produce_06600.jpg,55,2107,1895,2232,2017,1,-1,urchin,1
44,Produce_06720.jpg,56,2107.5,1893.75,2232.5,2015.75,1,-1,urchin,1
44,Produce_06840.jpg,57,2108,1892.5,2233,2014.5,1,-1,urchin,1
44,Produce_06960.jpg,58,2108.5,1891.25,2233.5,2013.25,1,-1,urchin,1
44,Produce_07080.jpg,59,2109,1890,2234,2012,1,-1,urchin,1
44,Produce_07200.jpg,60,2109,1893,2234,2015.0000000000002,1,-1,urchin,1
44,Produce_07320.jpg,61,2109,1896,2234,2018,1,-1,urchin,1
44,Produce_07440.jpg,62,2109,1899,2234,2021,1,-1,urchin,1
44,Produce_07560.jpg,63,2109,1902,2234,2024,1,-1,urchin,1
44,Produce_07680.jpg,64,2109,1905,2234,2027,1,-1,urchin,1
44,Produce_07800.jpg,65,2111.5,1904,2236.5,2026,1,-1,urchin,1
44,Produce_07920.jpg,66,2114,1903,2239,2025,1,-1,urchin,1
44,Produce_08040.jpg,67,2116.5,1902,2241.5,2024,1,-1,urchin,1
44,Produce_08160.jpg,68,2119,1901,2244,2023,1,-1,urchin,1
44,Produce_08280.jpg,69,2126.5,1894,2251.5,2016,1,-1,urchin,1
44,Produce_08400.jpg,70,2134,1887,2259,2009,1,-1,urchin,1
44,Produce_08520.jpg,71,2139.5,1890.5,2264.5,2012.5,1,-1,urchin,1
44,Produce_08640.jpg,72,2145,1894,2270,2016,1,-1,urchin,1
44,Produce_08760.jpg,73,2163.5,1893.5,2288.5,2015.5,1,-1,urchin,1
44,Produce_08880.jpg,74,2182,1893,2307,2015,1,-1,urchin,1
44,Produce_09000.jpg,75,2200.5,1892.5,2325.5,2014.5,1,-1,urchin,1
44,Produce_09120.jpg,76,2219,1892,2344,2014,1,-1,urchin,1
44,Produce_09240.jpg,77,2219.5,1896,2344.5,2018,1,-1,urchin,1
44,Produce_09360.jpg,78,2220,1900,2345,2022,1,-1,urchin,1
44,Produce_09480.jpg,79,2217,1901.6666666666667,2342,2023.666666666667,1,-1,urchin,1
44,Produce_09600.jpg,80,2214,1903.3333333333335,2339,2025.3333333333335,1,-1,urchin,1
44,Produce_09720.jpg,81,2211,1905,2336,2027,1,-1,urchin,1
44,Produce_09840.jpg,82,2214.3333333333335,1905.666666666667,2339.3333333333335,2027.6666666666667,1,-1,urchin,1
44,Produce_09960.jpg,83,2217.6666666666665,1906.3333333333335,2342.666666666667,2028.3333333333333,1,-1,urchin,1
44,Produce_10080.jpg,84,2221,1907,2346,2029,1,-1,urchin,1
44,Produce_10200.jpg,85,2236,1906,2361,2028,1,-1,urchin,1
45,Produce_00000.jpg,0,1893,1856,2029,1984,1,-1,urchin,1
45,Produce_00120.jpg,1,1893,1856,2029,1984,1,-1,urchin,1
45,Produce_00240.jpg,2,1893,1856,2029,1984,1,-1,urchin,1
45,Produce_00360.jpg,3,1893,1856,2029,1984,1,-1,urchin,1
45,Produce_00480.jpg,4,1893,1856,2029,1984,1,-1,urchin,1
45,Produce_00600.jpg,5,1893,1856,2029,1984,1,-1,urchin,1
45,Produce_00720.jpg,6,1893,1856,2029,1984,1,-1,urchin,1
45,Produce_00840.jpg,7,1893,1856,2029,1984,1,-1,urchin,1
45,Produce_00960.jpg,8,1893,1856,2029,1984,1,-1,urchin,1
45,Produce_01080.jpg,9,1893,1856,2029,1984,1,-1,urchin,1
45,Produce_01200.jpg,10,1893,1856,2029,1984,1,-1,urchin,1
45,Produce_01320.jpg,11,1893,1856,2029,1984,1,-1,urchin,1
45,Produce_01440.jpg,12,1893,1856,2029,1984,1,-1,urchin,1
45,Produce_01560.jpg,13,1893,1856,2029,1984,1,-1,urchin,1
45,Produce_01680.jpg,14,1893,1856,2029,1984,1,-1,urchin,1
45,Produce_01800.jpg,15,1893,1856,2029,1984,1,-1,urchin,1
45,Produce_01920.jpg,16,1893,1856,2029,1984,1,-1,urchin,1
45,Produce_02040.jpg,17,1893,1856,2029.0000000000002,1984,1,-1,urchin,1
45,Produce_02160.jpg,18,1893,1856,2029,1984,1,-1,urchin,1
45,Produce_02280.jpg,19,1892.9999999999998,1855.9999999999998,2029,1983.9999999999998,1,-1,urchin,1
