# 1: Detection or Track-id,  2: Video or Image Identifier,  3: Unique Frame Identifier,  4-7: Img-bbox(TL_x,TL_y,BR_x,BR_y),  8: Detection or Length Confidence,  9: Target Length (0 or -1 if invalid),  10-11+: Repeated Species, Confidence Pairs or Attributes
# Written on: Mon Dec 13 08:57:47 2021   by: write_detected_object_set_viame_csv
3685,Produce_06000.jpg,49,1852,2099,2038,2161,1,0,urchin,1
3686,Produce_06000.jpg,49,2100.4,1864.6,2225.4,1986.6,1,0,urchin,1
3687,Produce_06000.jpg,49,1889,1857,2025,1997,1,0,urchin,1
3688,Produce_06000.jpg,49,2300,1925,2451,2076,1,0,urchin,1
3689,Produce_06000.jpg,49,2256,2056,2360,2160,1,0,urchin,1
3690,Produce_06000.jpg,49,2483.8,1618.4,2557.4,1699.6,1,0,covered_urchin,1
3691,Produce_06000.jpg,49,2573.57,1678.14,2689.57,1803.14,1,0,urchin,1
3692,Produce_06000.jpg,49,2737,2064,2974,2159,1,0,urchin,1
3693,Produce_06000.jpg,49,2735,1613.75,2960,1830.75,1,0,urchin,1
3694,Produce_06000.jpg,49,2816.67,1467,3041.67,1663,1,0,urchin,1
3695,Produce_06000.jpg,49,3085.75,1936,3179.75,2023,1,0,covered_urchin,1
3696,Produce_06000.jpg,49,2552,1935,2649,2028,1,0,covered_urchin,1
3697,Produce_06000.jpg,49,2949.67,1884,3038.67,1954,1,0,urchin,1
3698,Produce_06000.jpg,49,2581.75,1594.25,2665.75,1684.25,1,0,urchin,1
3699,Produce_06000.jpg,49,2327.17,952.667,2541.17,1152.67,1,0,urchin,1
3700,Produce_06000.jpg,49,3248.6,1147,3331.6,1226,1,0,covered_urchin,1
3701,Produce_06000.jpg,49,3097,1015,3177,1093,1,0,covered_urchin,1
3702,Produce_06000.jpg,49,3319,867,3361,959,1,0,urchin,1
3703,Produce_06000.jpg,49,3086,706,3251,863,1,0,urchin,1
3704,Produce_06000.jpg,49,3136.8,906.4,3278.8,1059.4,1,0,urchin,1
3705,Produce_06000.jpg,49,3249,977.5,3334,1051.5,1,0,urchin,1
3706,Produce_06000.jpg,49,2737.4,396.6,2926.4,574.6,1,0,urchin,1
3707,Produce_06000.jpg,49,3048,301,3084,337,1,0,baby_star,1
3708,Produce_06000.jpg,49,2654,391,2744,470,1,0,urchin,1
3709,Produce_06000.jpg,49,2165,472.75,2264,571.5,1,0,urchin,1
3710,Produce_06000.jpg,49,1965.4,347.8,2140.4,526.8,1,0,urchin,1
3711,Produce_06000.jpg,49,2543,609.5,2647,719.5,1,0,covered_urchin,1
3712,Produce_06000.jpg,49,3146,532,3297,678,1,0,urchin,1
3713,Produce_06000.jpg,49,3309,267,3361,418,1,0,urchin,1
3714,Produce_06000.jpg,49,2820,316,2906,394,1,0,covered_urchin,1
3715,Produce_06000.jpg,49,2701.33,360,2801.33,462,1,0,covered_urchin,1
3716,Produce_06000.jpg,49,2519,240,2597,333,1,0,covered_urchin,1
3717,Produce_06000.jpg,49,2754,555,2819,623,1,0,covered_urchin,1
3718,Produce_06000.jpg,49,2565,25,2637,95,1,0,covered_urchin,1
3719,Produce_06000.jpg,49,2281.5,924,2366.5,1013,1,0,covered_urchin,1
3720,Produce_06000.jpg,49,2167.75,608,2249.75,692,1,0,covered_urchin,1
3721,Produce_06000.jpg,49,3241,1826.33,3328,1913.33,1,0,covered_urchin,1
3722,Produce_06000.jpg,49,1696,1627,1766,1699,1,0,covered_urchin,1
3723,Produce_06000.jpg,49,1827.67,1972.33,1901.67,2049.33,1,0,covered_urchin,1
3724,Produce_06000.jpg,49,1660,1134,1728,1211,1,0,covered_urchin,1
3725,Produce_06000.jpg,49,1435,1232,1513,1298,1,0,covered_urchin,1
3726,Produce_06000.jpg,49,1197.6,1178.8,1292.6,1248.8,1,0,covered_urchin,1
3727,Produce_06000.jpg,49,2642,1218,2715,1290,1,0,covered_urchin,1
3728,Produce_06120.jpg,50,498,1251,640,1372,1,0,urchin,1
3729,Produce_06120.jpg,50,1542,858,1667,984,1,0,urchin,1
3730,Produce_06120.jpg,50,1808,1039,1851,1084,1,0,baby_star,1
3731,Produce_06120.jpg,50,720,265,861,403,1,0,urchin,1
3732,Produce_06120.jpg,50,797.429,568.429,987.429,755.429,1,0,urchin,1
3733,Produce_06120.jpg,50,700.286,414.571,801.286,523.571,1,0,urchin,1
3734,Produce_06120.jpg,50,797.25,899.25,1024.25,1125.25,1,0,covered_urchin,1
3735,Produce_06120.jpg,50,969,256,1105,387,1,0,urchin,1
3736,Produce_06120.jpg,50,672,-1,841,122,1,0,urchin,1
3737,Produce_06120.jpg,50,536,-2,661,29,1,0,urchin,1
3738,Produce_06120.jpg,50,1163.33,372,1236.33,453,1,0,covered_urchin,1
3739,Produce_06120.jpg,50,1293,0,1357,65,1,0,covered_urchin,1
3740,Produce_06120.jpg,50,1403,-2,1553,138,1,0,urchin,1
3741,Produce_06120.jpg,50,1339,133,1417,202,1,0,covered_urchin,1
3742,Produce_06120.jpg,50,1213.4,366.6,1333.4,489.6,1,0,urchin,1
3743,Produce_06120.jpg,50,1555,161,1652,263,1,0,covered_urchin,1
3744,Produce_06120.jpg,50,1399,109,1472,189,1,0,urchin,1
3745,Produce_06120.jpg,50,1390.6,663.8,1501.6,767.8,1,0,urchin,1
3746,Produce_06120.jpg,50,1568.8,645.2,1670.8,745.2,1,0,covered_urchin,1
3747,Produce_06120.jpg,50,1674.2,330.6,1779.2,436.8,1,0,covered_urchin,1
3748,Produce_06120.jpg,50,948,547,1049,637,1,0,urchin,1
3749,Produce_06120.jpg,50,1336,1547.17,1526,1748.17,1,0,urchin,1
3750,Produce_06120.jpg,50,1014.33,1366,1106.33,1457,1,0,covered_urchin,1
3751,Produce_06120.jpg,50,878,1436,969,1523,1,0,covered_urchin,1
3752,Produce_06120.jpg,50,947,1502.67,1027,1562.67,1,0,covered_urchin,1
3753,Produce_06120.jpg,50,965,1751,1075,1862,1,0,urchin,1
3754,Produce_06120.jpg,50,656.8,1637.4,771.8,1745.4,1,0,urchin,1
3755,Produce_06120.jpg,50,547,1634,710,1779,1,0,urchin,1
3756,Produce_06120.jpg,50,877.5,1974.17,1039.5,2152.17,1,0,urchin,1
3757,Produce_06120.jpg,50,1128,1816.5,1264,1967.5,1,0,urchin,1
3758,Produce_06120.jpg,50,1411.71,1796.57,1512.71,1900.57,1,0,urchin,1
3759,Produce_06120.jpg,50,1395.86,1888.29,1488.86,1987.29,1,0,covered_urchin,1
3760,Produce_06120.jpg,50,2102,1866,2227,1988,1,0,urchin,1
3761,Produce_06120.jpg,50,1885.5,1860.5,2021.5,2000.5,1,0,urchin,1
3762,Produce_06120.jpg,50,2300.33,1930.33,2451.33,2081.33,1,0,urchin,1
3763,Produce_06120.jpg,50,2265,2064,2369,2160,1,0,urchin,1
3764,Produce_06120.jpg,50,2486.2,1618.6,2554.6,1701.4,1,0,covered_urchin,1
3765,Produce_06120.jpg,50,2575.14,1681.29,2691.14,1806.29,1,0,urchin,1
3766,Produce_06120.jpg,50,2737,2064,2974,2159,1,0,urchin,1
3767,Produce_06120.jpg,50,2735,1616.38,2960,1833.38,1,0,urchin,1
3768,Produce_06120.jpg,50,2817,1467,3042,1663,1,0,urchin,1
3769,Produce_06120.jpg,50,3086,1936,3180,2023,1,0,covered_urchin,1
3770,Produce_06120.jpg,50,2550,1932.5,2647,2025.5,1,0,covered_urchin,1
3771,Produce_06120.jpg,50,2950,1887,3039,1957,1,0,urchin,1
3772,Produce_06120.jpg,50,2584.5,1599.5,2668.5,1689.5,1,0,urchin,1
3773,Produce_06120.jpg,50,2326.33,953.333,2540.33,1153.33,1,0,urchin,1
3774,Produce_06120.jpg,50,3246.2,1150,3329.2,1229,1,0,covered_urchin,1
3775,Produce_06120.jpg,50,3096,1016,3176,1094,1,0,covered_urchin,1
3776,Produce_06120.jpg,50,3319,870,3361,962,1,0,urchin,1
3777,Produce_06120.jpg,50,3077,709,3242,866,1,0,urchin,1
3778,Produce_06120.jpg,50,3135.4,906.2,3277.4,1059.2,1,0,urchin,1
3779,Produce_06120.jpg,50,3246,1003,3331,1077,1,0,urchin,1
3780,Produce_06120.jpg,50,2734.2,393.8,2923.2,571.8,1,0,urchin,1
3781,Produce_06120.jpg,50,3035,308,3071,344,1,0,baby_star,1
3782,Produce_06120.jpg,50,2650,402,2740,482,1,0,urchin,1
3783,Produce_06120.jpg,50,2158,463,2257,563,1,0,urchin,1
3784,Produce_06120.jpg,50,1960.8,351.6,2135.8,530.6,1,0,urchin,1
3785,Produce_06120.jpg,50,2542.67,611,2646.33,720.333,1,0,covered_urchin,1
3786,Produce_06120.jpg,50,3143.5,535,3294.5,681,1,0,urchin,1
3787,Produce_06120.jpg,50,3309,270,3361,421,1,0,urchin,1
3788,Produce_06120.jpg,50,2821,316,2907,394,1,0,covered_urchin,1
3789,Produce_06120.jpg,50,2696.78,357.667,2796.78,459.667,1,0,covered_urchin,1
3790,Produce_06120.jpg,50,2517.5,246.5,2595.5,339.5,1,0,covered_urchin,1
3791,Produce_06120.jpg,50,2760,562,2825,630,1,0,covered_urchin,1
3792,Produce_06120.jpg,50,2563,31.5,2635,101.5,1,0,covered_urchin,1
3793,Produce_06120.jpg,50,2282,937,2367,1026,1,0,covered_urchin,1
3794,Produce_06120.jpg,50,2167.5,610,2249.5,694,1,0,covered_urchin,1
3795,Produce_06120.jpg,50,3242,1827,3329,1914,1,0,covered_urchin,1
3796,Produce_06120.jpg,50,1696,1628,1766,1700,1,0,covered_urchin,1
3797,Produce_06120.jpg,50,1828.33,1976.17,1902.33,2053.17,1,0,covered_urchin,1
3798,Produce_06120.jpg,50,1653,1134,1721,1211,1,0,covered_urchin,1
3799,Produce_06120.jpg,50,1434,1236.5,1512,1302.5,1,0,covered_urchin,1
3800,Produce_06120.jpg,50,1198,1180,1293,1250,1,0,covered_urchin,1
3801,Produce_06120.jpg,50,2637,1227.75,2710,1299.75,1,0,covered_urchin,1
3802,Produce_06240.jpg,51,499,1250,639,1375,1,0,urchin,1
3803,Produce_06240.jpg,51,1540.8,861.4,1665.8,987.4,1,0,urchin,1
3804,Produce_06240.jpg,51,1810.5,1043,1852,1086.5,1,0,baby_star,1
3805,Produce_06240.jpg,51,712,254,853,392,1,0,urchin,1
3806,Produce_06240.jpg,51,802,570,992,757,1,0,urchin,1
3807,Produce_06240.jpg,51,700.714,416.429,801.714,525.429,1,0,urchin,1
3808,Produce_06240.jpg,51,797,904,1024,1130,1,0,covered_urchin,1
3809,Produce_06240.jpg,51,971,262,1107,393,1,0,urchin,1
3810,Produce_06240.jpg,51,672,-0.75,841,124,1,0,urchin,1
3811,Produce_06240.jpg,51,532.667,-2,664,36.6667,1,0,urchin,1
3812,Produce_06240.jpg,51,1161.67,377,1234.67,458,1,0,covered_urchin,1
3813,Produce_06240.jpg,51,1292,1.5,1356,66.5,1,0,covered_urchin,1
3814,Produce_06240.jpg,51,1401.67,2,1551.67,147.667,1,0,urchin,1
3815,Produce_06240.jpg,51,1338,141,1416,210,1,0,covered_urchin,1
3816,Produce_06240.jpg,51,1214,370,1334,493,1,0,urchin,1
3817,Produce_06240.jpg,51,1550,162,1647,264,1,0,covered_urchin,1
3818,Produce_06240.jpg,51,1399,117,1472,197,1,0,urchin,1
3819,Produce_06240.jpg,51,1388.4,668.2,1499.4,772.2,1,0,urchin,1
3820,Produce_06240.jpg,51,1567,646,1669,746,1,0,covered_urchin,1
3821,Produce_06240.jpg,51,1668.6,328.8,1774.6,433.4,1,0,covered_urchin,1
3822,Produce_06240.jpg,51,943,540.667,1044,630.667,1,0,urchin,1
3823,Produce_06240.jpg,51,1336,1548,1526,1749,1,0,urchin,1
3824,Produce_06240.jpg,51,1012,1368,1104,1459,1,0,covered_urchin,1
3825,Produce_06240.jpg,51,866.5,1443.5,955.5,1527,1,0,covered_urchin,1
3826,Produce_06240.jpg,51,947,1503,1027,1563,1,0,covered_urchin,1
3827,Produce_06240.jpg,51,964,1748,1074,1859,1,0,urchin,1
3828,Produce_06240.jpg,51,655.6,1641.8,770.6,1749.8,1,0,urchin,1
3829,Produce_06240.jpg,51,543.667,1641.33,706.667,1786.33,1,0,urchin,1
3830,Produce_06240.jpg,51,877.75,1975.58,1039.75,2153.58,1,0,urchin,1
3831,Produce_06240.jpg,51,1126,1824,1262,1975,1,0,urchin,1
3832,Produce_06240.jpg,51,1411.86,1799.29,1512.86,1903.29,1,0,urchin,1
3833,Produce_06240.jpg,51,1396,1889,1489,1988,1,0,covered_urchin,1
3834,Produce_06240.jpg,51,2103.25,1873.25,2228.25,1995.25,1,0,urchin,1
3835,Produce_06240.jpg,51,1882,1864,2018,2004,1,0,urchin,1
3836,Produce_06240.jpg,51,2300.67,1935.67,2451.67,2086.67,1,0,urchin,1
3837,Produce_06240.jpg,51,2261,2059.5,2369,2160,1,0,urchin,1
3838,Produce_06240.jpg,51,2488.6,1618.8,2551.8,1703.2,1,0,covered_urchin,1
3839,Produce_06240.jpg,51,2576.71,1684.43,2692.71,1809.43,1,0,urchin,1
3840,Produce_06240.jpg,51,2737,2064,2974,2159,1,0,urchin,1
3841,Produce_06240.jpg,51,2735,1619,2960,1836,1,0,urchin,1
3842,Produce_06240.jpg,51,2814.67,1471,3039.67,1671.33,1,0,urchin,1
3843,Produce_06240.jpg,51,3106,1937,3200,2024,1,0,covered_urchin,1
3844,Produce_06240.jpg,51,2548,1930,2645,2023,1,0,covered_urchin,1
3845,Produce_06240.jpg,51,2948,1895.67,3037,1965.67,1,0,urchin,1
3846,Produce_06240.jpg,51,2587.25,1604.75,2671.25,1694.75,1,0,urchin,1
3847,Produce_06240.jpg,51,2325.5,954,2539.5,1154,1,0,urchin,1
3848,Produce_06240.jpg,51,3243.8,1153,3326.8,1232,1,0,covered_urchin,1
3849,Produce_06240.jpg,51,3095,1017,3175,1095,1,0,covered_urchin,1
3850,Produce_06240.jpg,51,3319,873,3361,965,1,0,urchin,1
3851,Produce_06240.jpg,51,3068,712,3233,869,1,0,urchin,1
3852,Produce_06240.jpg,51,3134,906,3276,1059,1,0,urchin,1
3853,Produce_06240.jpg,51,3249,1016,3334,1090,1,0,urchin,1
3854,Produce_06240.jpg,51,2731,391,2920,569,1,0,urchin,1
3855,Produce_06240.jpg,51,3026,311,3062,347,1,0,baby_star,1
3856,Produce_06240.jpg,51,2646,403,2736,484,1,0,urchin,1
3857,Produce_06240.jpg,51,2149,455,2248,555,1,0,urchin,1
3858,Produce_06240.jpg,51,1956.2,355.4,2131.2,534.4,1,0,urchin,1
3859,Produce_06240.jpg,51,2542.33,612.5,2645.67,721.167,1,0,covered_urchin,1
3860,Produce_06240.jpg,51,3141,538,3292,684,1,0,urchin,1
3861,Produce_06240.jpg,51,3309,272.75,3361,423.75,1,0,urchin,1
3862,Produce_06240.jpg,51,2822,316,2908,394,1,0,covered_urchin,1
3863,Produce_06240.jpg,51,2692.22,355.333,2792.22,457.333,1,0,covered_urchin,1
3864,Produce_06240.jpg,51,2516,253,2594,346,1,0,covered_urchin,1
3865,Produce_06240.jpg,51,2756,562.5,2821,630.5,1,0,covered_urchin,1
3866,Produce_06240.jpg,51,2561,38,2633,108,1,0,covered_urchin,1
3867,Produce_06240.jpg,51,2267,945,2352,1034,1,0,covered_urchin,1
3868,Produce_06240.jpg,51,2167.25,612,2249.25,696,1,0,covered_urchin,1
3869,Produce_06240.jpg,51,3240,1827,3327,1914,1,0,covered_urchin,1
3870,Produce_06240.jpg,51,1695,1631.6,1765,1703.6,1,0,covered_urchin,1
3871,Produce_06240.jpg,51,1829,1980,1903,2057,1,0,covered_urchin,1
3872,Produce_06240.jpg,51,1646,1134,1714,1211,1,0,covered_urchin,1
3873,Produce_06240.jpg,51,1433,1241,1511,1307,1,0,covered_urchin,1
3874,Produce_06240.jpg,51,1197.75,1182.5,1292.75,1252.5,1,0,covered_urchin,1
3875,Produce_06240.jpg,51,2632,1237.5,2705,1309.5,1,0,covered_urchin,1
3876,Produce_06360.jpg,52,494,1263,636,1388,1,0,urchin,1
3877,Produce_06360.jpg,52,1539.6,864.8,1664.6,990.8,1,0,urchin,1
3878,Produce_06360.jpg,52,1813,1047,1853,1089,1,0,baby_star,1
3879,Produce_06360.jpg,52,704,232,845,370,1,0,urchin,1
3880,Produce_06360.jpg,52,824.667,563,1014.67,750,1,0,urchin,1
3881,Produce_06360.jpg,52,701.143,418.286,802.143,527.286,1,0,urchin,1
3882,Produce_06360.jpg,52,795,911.5,1022,1137.5,1,0,covered_urchin,1
3883,Produce_06360.jpg,52,975,266,1111,397,1,0,urchin,1
3884,Produce_06360.jpg,52,672,-0.5,841,126,1,0,urchin,1
3885,Produce_06360.jpg,52,529.333,-2,667,44.3333,1,0,urchin,1
3886,Produce_06360.jpg,52,1160,382,1233,463,1,0,covered_urchin,1
3887,Produce_06360.jpg,52,1291,3,1355,68,1,0,covered_urchin,1
3888,Produce_06360.jpg,52,1400.33,6,1550.33,157.333,1,0,urchin,1
3889,Produce_06360.jpg,52,1337,149,1415,218,1,0,covered_urchin,1
3890,Produce_06360.jpg,52,1212,378.5,1332,501.5,1,0,urchin,1
3891,Produce_06360.jpg,52,1542,173,1639,275,1,0,covered_urchin,1
3892,Produce_06360.jpg,52,1397.5,130,1470.5,210,1,0,urchin,1
3893,Produce_06360.jpg,52,1386.2,672.6,1497.2,776.6,1,0,urchin,1
3894,Produce_06360.jpg,52,1553.67,647,1655.67,747,1,0,covered_urchin,1
3895,Produce_06360.jpg,52,1663,327,1770,430,1,0,covered_urchin,1
3896,Produce_06360.jpg,52,938,534.333,1039,624.333,1,0,urchin,1
3897,Produce_06360.jpg,52,1331.5,1558,1521.5,1759,1,0,urchin,1
3898,Produce_06360.jpg,52,1008.5,1378,1100.5,1469,1,0,covered_urchin,1
3899,Produce_06360.jpg,52,855,1451,942,1531,1,0,covered_urchin,1
3900,Produce_06360.jpg,52,942,1515.5,1022,1575.5,1,0,covered_urchin,1
3901,Produce_06360.jpg,52,965,1763,1075,1874,1,0,urchin,1
3902,Produce_06360.jpg,52,654.4,1646.2,769.4,1754.2,1,0,urchin,1
3903,Produce_06360.jpg,52,540.333,1648.67,703.333,1793.67,1,0,urchin,1
3904,Produce_06360.jpg,52,878,1977,1040,2155,1,0,urchin,1
3905,Produce_06360.jpg,52,1124,1831.5,1260,1982.5,1,0,urchin,1
3906,Produce_06360.jpg,52,1412,1802,1513,1906,1,0,urchin,1
3907,Produce_06360.jpg,52,1397,1897,1490,1996,1,0,covered_urchin,1
3908,Produce_06360.jpg,52,2104.5,1880.5,2229.5,2002.5,1,0,urchin,1
3909,Produce_06360.jpg,52,1883,1868,2019,2008,1,0,urchin,1
3910,Produce_06360.jpg,52,2301,1941,2452,2092,1,0,urchin,1
3911,Produce_06360.jpg,52,2257,2055,2369,2160,1,0,urchin,1
3912,Produce_06360.jpg,52,2491,1619,2549,1705,1,0,covered_urchin,1
3913,Produce_06360.jpg,52,2578.29,1687.57,2694.29,1812.57,1,0,urchin,1
3914,Produce_06360.jpg,52,2737,2071.6,2974,2159,1,0,urchin,1
3915,Produce_06360.jpg,52,2731,1631.5,2956,1848.5,1,0,urchin,1
3916,Produce_06360.jpg,52,2812.33,1475,3037.33,1679.67,1,0,urchin,1
3917,Produce_06360.jpg,52,3110.5,1937.5,3204.5,2024.5,1,0,covered_urchin,1
3918,Produce_06360.jpg,52,2542,1928.5,2639,2021.5,1,0,covered_urchin,1
3919,Produce_06360.jpg,52,2946,1904.33,3035,1974.33,1,0,urchin,1
3920,Produce_06360.jpg,52,2590,1610,2674,1700,1,0,urchin,1
3921,Produce_06360.jpg,52,2324.67,954.667,2538.67,1154.67,1,0,urchin,1
3922,Produce_06360.jpg,52,3241.4,1156,3324.4,1235,1,0,covered_urchin,1
3923,Produce_06360.jpg,52,3094.6,1025.6,3174.6,1103.6,1,0,covered_urchin,1
3924,Produce_06360.jpg,52,3319,876,3361,968,1,0,urchin,1
3925,Produce_06360.jpg,52,3059,715,3224,872,1,0,urchin,1
3926,Produce_06360.jpg,52,3079,898,3235,1049,1,0,urchin,1
3927,Produce_06360.jpg,52,3256,1026,3341,1100,1,0,urchin,1
3928,Produce_06360.jpg,52,2727,392,2916,570,1,0,urchin,1
3929,Produce_06360.jpg,52,3015,321,3051,357,1,0,baby_star,1
3930,Produce_06360.jpg,52,2642,412,2732,487,1,0,urchin,1
3931,Produce_06360.jpg,52,2139,458.5,2238,558.5,1,0,urchin,1
3932,Produce_06360.jpg,52,1951.6,359.2,2126.6,538.2,1,0,urchin,1
3933,Produce_06360.jpg,52,2542,614,2645,722,1,0,covered_urchin,1
3934,Produce_06360.jpg,52,3136,541,3287,687,1,0,urchin,1
3935,Produce_06360.jpg,52,3309,275.5,3361,426.5,1,0,urchin,1
3936,Produce_06360.jpg,52,2822,316.75,2908,394.75,1,0,covered_urchin,1
3937,Produce_06360.jpg,52,2687.67,353,2787.67,455,1,0,covered_urchin,1
3938,Produce_06360.jpg,52,2514,264,2592,357,1,0,covered_urchin,1
3939,Produce_06360.jpg,52,2752,563,2817,631,1,0,covered_urchin,1
3940,Produce_06360.jpg,52,2557.5,47,2629.5,117,1,0,covered_urchin,1
3941,Produce_06360.jpg,52,2252,953,2337,1042,1,0,covered_urchin,1
3942,Produce_06360.jpg,52,2167,614,2249,698,1,0,covered_urchin,1
3943,Produce_06360.jpg,52,3240,1831,3327,1918,1,0,covered_urchin,1
3944,Produce_06360.jpg,52,1694,1635.2,1764,1707.2,1,0,covered_urchin,1
3945,Produce_06360.jpg,52,1834.25,1991,1908.25,2068,1,0,covered_urchin,1
3946,Produce_06360.jpg,52,1639,1134,1707,1211,1,0,covered_urchin,1
3947,Produce_06360.jpg,52,1431,1254,1509,1320,1,0,covered_urchin,1
3948,Produce_06360.jpg,52,1197.5,1185,1292.5,1255,1,0,covered_urchin,1
3949,Produce_06360.jpg,52,2627,1247.25,2700,1319.25,1,0,covered_urchin,1
3950,Produce_06480.jpg,53,496,1275,633,1400,1,0,urchin,1
3951,Produce_06480.jpg,53,1538.4,868.2,1663.4,994.2,1,0,urchin,1
3952,Produce_06480.jpg,53,1811,1067,1851,1109,1,0,baby_star,1
3953,Produce_06480.jpg,53,685,232,826,370,1,0,urchin,1
3954,Produce_06480.jpg,53,847.333,556,1037.33,743,1,0,urchin,1
3955,Produce_06480.jpg,53,701.571,420.143,802.571,529.143,1,0,urchin,1
3956,Produce_06480.jpg,53,793,919,1020,1145,1,0,covered_urchin,1
3957,Produce_06480.jpg,53,973,285,1109,416,1,0,urchin,1
3958,Produce_06480.jpg,53,672,-0.25,841,128,1,0,urchin,1
3959,Produce_06480.jpg,53,526,-2,670,52,1,0,urchin,1
3960,Produce_06480.jpg,53,1157,393,1230,474,1,0,covered_urchin,1
3961,Produce_06480.jpg,53,1287,21,1351,86,1,0,covered_urchin,1
3962,Produce_06480.jpg,53,1399,10,1549,167,1,0,urchin,1
3963,Produce_06480.jpg,53,1336,157,1414,226,1,0,covered_urchin,1
3964,Produce_06480.jpg,53,1210,387,1330,510,1,0,urchin,1
3965,Produce_06480.jpg,53,1534,184,1631,286,1,0,covered_urchin,1
3966,Produce_06480.jpg,53,1396,143,1469,223,1,0,urchin,1
3967,Produce_06480.jpg,53,1384,677,1495,781,1,0,urchin,1
3968,Produce_06480.jpg,53,1540.33,648,1642.33,748,1,0,covered_urchin,1
3969,Produce_06480.jpg,53,1662,340,1769,443,1,0,covered_urchin,1
3970,Produce_06480.jpg,53,933,528,1034,618,1,0,urchin,1
3971,Produce_06480.jpg,53,1327,1568,1517,1769,1,0,urchin,1
3972,Produce_06480.jpg,53,1005,1388,1097,1479,1,0,covered_urchin,1
3973,Produce_06480.jpg,53,840.667,1446,930,1527,1,0,covered_urchin,1
3974,Produce_06480.jpg,53,937,1528,1017,1588,1,0,covered_urchin,1
3975,Produce_06480.jpg,53,963,1781,1073,1892,1,0,urchin,1
3976,Produce_06480.jpg,53,653.2,1650.6,768.2,1758.6,1,0,urchin,1
3977,Produce_06480.jpg,53,537,1656,700,1801,1,0,urchin,1
3978,Produce_06480.jpg,53,877,1978.67,1039,2156.67,1,0,urchin,1
3979,Produce_06480.jpg,53,1122,1839,1258,1990,1,0,urchin,1
3980,Produce_06480.jpg,53,1406,1821,1507,1925,1,0,urchin,1
3981,Produce_06480.jpg,53,1392,1920,1485,2019,1,0,covered_urchin,1
3982,Produce_06480.jpg,53,2105.75,1887.75,2230.75,2009.75,1,0,urchin,1
3983,Produce_06480.jpg,53,1876,1886,2012,2026,1,0,urchin,1
3984,Produce_06480.jpg,53,2299,1958,2450,2109,1,0,urchin,1
3985,Produce_06480.jpg,53,2257,2072,2363,2160,1,0,urchin,1
3986,Produce_06480.jpg,53,2476.5,1631.5,2546,1707,1,0,covered_urchin,1
3987,Produce_06480.jpg,53,2579.86,1690.71,2695.86,1815.71,1,0,urchin,1
3988,Produce_06480.jpg,53,2737,2079.2,2974,2159,1,0,urchin,1
3989,Produce_06480.jpg,53,2727,1644,2952,1861,1,0,urchin,1
3990,Produce_06480.jpg,53,2810,1479,3035,1688,1,0,urchin,1
3991,Produce_06480.jpg,53,3115,1938,3209,2025,1,0,covered_urchin,1
3992,Produce_06480.jpg,53,2536,1927,2633,2020,1,0,covered_urchin,1
3993,Produce_06480.jpg,53,2944,1913,3033,1983,1,0,urchin,1
3994,Produce_06480.jpg,53,2587.75,1617.75,2671.75,1707.75,1,0,urchin,1
3995,Produce_06480.jpg,53,2323.83,955.333,2537.83,1155.33,1,0,urchin,1
3996,Produce_06480.jpg,53,3239,1159,3322,1238,1,0,covered_urchin,1
3997,Produce_06480.jpg,53,3094.2,1034.2,3174.2,1112.2,1,0,covered_urchin,1
3998,Produce_06480.jpg,53,3311,891,3360,983,1,0,urchin,1
3999,Produce_06480.jpg,53,3058.5,716.5,3223.5,873.5,1,0,urchin,1
4000,Produce_06480.jpg,53,3040,929,3189,1077,1,0,urchin,1
4001,Produce_06480.jpg,53,3258,1047,3343,1121,1,0,urchin,1
4002,Produce_06480.jpg,53,2723,393,2912,571,1,0,urchin,1
4003,Produce_06480.jpg,53,3003,342,3039,378,1,0,baby_star,1
4004,Produce_06480.jpg,53,2637,426,2727,511,1,0,urchin,1
4005,Produce_06480.jpg,53,2129,462,2228,562,1,0,urchin,1
4006,Produce_06480.jpg,53,1947,363,2122,542,1,0,urchin,1
4007,Produce_06480.jpg,53,2542,628,2645,725,1,0,covered_urchin,1
4008,Produce_06480.jpg,53,3131.33,548.667,3282.33,694.667,1,0,urchin,1
4009,Produce_06480.jpg,53,3309,278.25,3361,429.25,1,0,urchin,1
4010,Produce_06480.jpg,53,2822,317.5,2908,395.5,1,0,covered_urchin,1
4011,Produce_06480.jpg,53,2683.11,350.667,2783.11,452.667,1,0,covered_urchin,1
4012,Produce_06480.jpg,53,2512,275,2590,368,1,0,covered_urchin,1
4013,Produce_06480.jpg,53,2747,583,2812,651,1,0,covered_urchin,1
4014,Produce_06480.jpg,53,2554,56,2626,126,1,0,covered_urchin,1
4015,Produce_06480.jpg,53,2237,961,2322,1050,1,0,covered_urchin,1
4016,Produce_06480.jpg,53,2166,620,2248,704,1,0,covered_urchin,1
4017,Produce_06480.jpg,53,3240,1835,3327,1922,1,0,covered_urchin,1
4018,Produce_06480.jpg,53,1693,1638.8,1763,1710.8,1,0,covered_urchin,1
4019,Produce_06480.jpg,53,1839.5,2002,1913.5,2079,1,0,covered_urchin,1
4020,Produce_06480.jpg,53,1632.5,1139,1700.5,1216,1,0,covered_urchin,1
4021,Produce_06480.jpg,53,1429,1267,1507,1333,1,0,covered_urchin,1
4022,Produce_06480.jpg,53,1197.25,1187.5,1292.25,1257.5,1,0,covered_urchin,1
